id,title,release,budget,revenue,numCrew,numCast,male,female,unknown,Editing,Art,Sound,Production,Directing,Writing,Visual Effects,Costume & Make-Up,Crew,Lighting,Camera,Actors
3079,The Curse of Frankenstein,1957-06-25,270000,8000000,18,17,16,6,13,1,2,1,6,1,2,0,4,0,0,1,0
8356,An Affair to Remember,1957-07-11,2100000,3800000,31,14,31,6,8,1,4,11,1,3,5,0,3,1,0,2,0
14837,Forty Guns,1957-09-01,300000,6344,7,12,12,3,4,1,1,1,1,1,1,0,0,0,0,1,0
826,The Bridge on the River Kwai,1957-10-02,3000000,44908000,12,15,24,1,2,0,1,3,1,2,3,0,1,0,0,1,0
80255,A Farewell to Arms,1957-12-14,4100000,20000000,9,17,16,4,6,2,0,1,1,1,3,0,0,0,0,1,0
37257,Witness for the Prosecution,1957-12-17,3000000,9000000,31,49,46,11,23,1,3,4,3,3,5,0,9,1,0,2,0
25848,Legend of the Lost,1957-12-17,1750000,2200000,8,7,8,3,4,1,1,1,1,1,2,0,0,0,0,1,0
258127,Underwater Warrior,1958-02-14,384000,405000,3,6,7,1,1,0,0,0,0,1,1,0,0,0,0,1,0
176216,I Accuse!,1958-03-05,1768000,665000,21,28,32,2,15,1,1,6,2,2,2,1,3,2,0,1,0
17352,South Pacific,1958-03-18,6000000,36800000,43,164,51,9,147,2,4,16,3,2,5,0,3,3,1,4,0
1480,Touch of Evil,1958-03-30,829000,2247465,38,39,40,9,28,4,4,4,1,5,2,0,8,5,1,4,0
426,Vertigo,1958-05-09,2479000,28000000,35,10,34,6,5,1,7,6,3,3,4,0,3,3,1,4,0
18724,Attack of the 50 Foot Woman,1958-05-18,88000,480000,10,10,13,2,5,1,1,2,2,1,1,0,1,0,0,1,0
11815,The Fly,1958-07-16,700000,3000000,8,9,13,4,0,1,0,1,2,2,1,0,0,0,0,1,0
172237,The Cry Baby Killer,1958-08-15,50000,600000,14,22,21,5,10,1,1,2,3,1,2,0,1,0,1,2,0
261,Cat on a Hot Tin Roof,1958-09-20,3000000,17570324,22,12,25,5,4,1,4,3,1,2,4,0,3,2,0,2,0
29393,Macabre,1958-10-01,90000,5000000,12,12,9,5,10,1,2,1,1,1,2,0,2,0,0,2,0
10882,Sleeping Beauty,1959-02-17,6000000,51000000,20,9,21,5,3,2,0,1,3,4,4,6,0,0,0,0,0
239,Some Like It Hot,1959-03-19,2883848,25000000,43,86,58,7,64,1,3,7,7,3,4,0,6,8,1,3,0
27029,The Nun's Story,1959-06-18,3500000,12800000,27,34,25,19,17,1,3,3,6,4,2,0,3,2,0,3,0
43109,The Killer Shrews,1959-06-25,123000,1000000,14,7,11,0,10,1,2,3,2,1,2,0,1,1,0,1,0
213,North by Northwest,1959-07-08,4000000,13275000,38,89,78,12,37,3,6,5,4,2,2,1,2,5,2,5,1
76863,Ask Any Girl,1959-08-21,1140000,3745000,8,14,12,7,3,1,0,1,2,1,0,0,1,2,0,0,0
193388,دعاء الكروان‎,1959-10-07,150000,200000,7,7,6,4,4,0,0,1,0,1,3,0,0,1,0,1,0
29996,Solomon and Sheba,1959-12-25,5000000,12200000,5,9,11,2,1,0,0,1,0,1,2,0,0,0,0,1,0
665,Ben-Hur,1959-12-26,15000000,164000000,50,57,70,10,27,6,6,4,7,2,4,2,3,12,0,4,0
299,Ocean's Eleven,1960-02-17,2,12,24,28,37,5,10,1,3,6,4,2,4,0,2,0,0,2,0
1941,Exodus,1960-03-27,4000000,21750000,16,33,33,7,9,1,1,3,2,2,2,0,2,1,0,2,0
19414,Please Don't Eat the Daisies,1960-03-31,1775000,5150000,9,18,14,10,3,1,0,1,3,1,2,0,0,1,0,0,0
11167,Peeping Tom,1960-04-06,150000,83957,17,16,21,6,6,1,1,6,1,2,2,0,2,0,0,2,0
966,The Magnificent Seven,1960-04-14,2000000,4905000,37,30,43,1,23,1,2,7,6,4,4,0,3,7,1,2,0
31102,Pollyanna,1960-05-19,2500000,3750000,13,22,19,9,7,1,4,1,2,1,2,0,1,0,0,1,0
43039,Ποτέ την Κυριακή,1960-05-24,151000,8000000,5,12,11,2,4,1,0,1,0,1,1,0,0,0,0,1,0
49966,The Savage Eye,1960-06-06,65000,16366,9,5,6,2,6,0,0,0,0,3,3,0,0,0,0,3,0
22013,Elmer Gantry,1960-06-19,3000000,10400000,11,19,25,4,1,1,1,1,1,1,2,0,0,0,0,4,0
23439,House of Usher,1960-06-21,270000,1450000,14,6,10,1,9,1,1,3,2,1,2,0,1,1,0,2,0
284,The Apartment,1960-06-21,3000000,25000000,31,23,28,8,18,1,3,8,4,4,2,0,3,3,1,2,0
539,Psycho,1960-06-22,806948,32000000,25,31,30,8,18,1,3,3,3,3,2,0,5,2,0,3,0
15788,The Bellboy,1960-07-20,900000,10000000,13,10,15,0,8,1,2,1,1,2,1,0,1,1,1,2,0
967,Spartacus,1960-10-06,12000000,60000000,44,118,103,12,47,2,5,7,6,2,4,0,4,11,0,3,0
11209,The Alamo,1960-10-23,12000000,7900000,12,28,27,3,10,1,1,1,4,1,1,0,0,1,0,2,0
18973,Cinderfella,1960-12-18,3000000,7100000,17,8,19,4,2,1,5,1,3,2,1,0,2,0,0,2,0
18444,Swiss Family Robinson,1960-12-21,5000000,40356000,12,11,19,3,1,1,2,1,3,1,2,0,1,0,0,1,0
11536,The Misfits,1961-01-01,4000000,8200000,30,10,27,5,8,1,3,4,3,4,1,0,7,1,1,5,0
12230,One Hundred and One Dalmatians,1961-01-25,4000000,215880014,17,21,21,6,11,2,2,1,1,3,2,6,0,0,0,0,0
18647,One-Eyed Jacks,1961-03-30,6000000,4300000,13,17,22,2,6,1,3,1,3,1,3,0,0,0,0,1,0
10911,The Guns of Navarone,1961-04-27,6000000,28900000,43,23,37,6,23,5,1,8,13,3,2,0,4,2,0,5,0
28284,Parrish,1961-05-04,1500000,4200000,10,19,18,10,1,1,2,1,1,1,2,0,1,0,0,1,0
2160,Voyage to the Bottom of the Sea,1961-07-12,1580000,7000000,17,27,33,2,9,1,4,2,1,1,3,0,3,0,0,2,0
28501,Pit and the Pendulum,1961-08-12,200000,2000000,31,10,19,5,17,1,5,5,6,4,2,2,2,2,0,2,0
31522,Une Femme est une femme,1961-09-06,160000,100655,9,8,10,5,2,2,0,2,2,1,1,0,0,0,0,1,0
990,The Hustler,1961-09-25,2000000,7600000,15,15,19,5,6,1,2,3,1,2,3,0,1,1,0,1,0
164,Breakfast at Tiffany's,1961-10-06,2500000,9500000,27,16,30,7,6,1,4,5,2,2,2,0,5,3,0,3,0
36362,King of Kings,1961-10-11,5037000,14483352,11,34,34,5,6,1,1,1,1,1,1,0,2,0,0,3,0
821,Judgment at Nuremberg,1961-12-01,3000000,10000000,25,55,48,7,25,1,2,4,4,3,2,0,3,2,0,4,0
1725,West Side Story,1961-12-13,6000000,43656822,52,37,35,6,48,2,4,16,3,5,9,0,4,8,0,1,0
430,One± Two± Three,1961-12-15,3000000,4000000,27,32,33,4,22,1,3,6,6,4,3,0,0,2,0,2,0
248,Pocketful of Miracles,1961-12-18,2900000,5000000,17,42,42,8,9,1,2,2,3,3,4,0,1,0,0,1,0
33765,A Kind of Loving,1962-04-12,213084,581138,29,34,26,9,28,3,2,5,5,3,3,0,3,2,0,3,0
11349,Cape Fear,1962-04-12,35000000,103000000,22,26,26,6,16,1,3,4,2,2,2,0,4,2,0,2,0
124138,The Adventures of Lucky Pierre,1962-04-22,45000,212200,7,10,8,0,9,0,0,2,1,1,2,0,0,0,0,1,0
11697,The Man Who Shot Liberty Valance,1962-04-22,3200000,8000000,32,87,75,8,36,2,5,5,2,2,3,2,4,6,0,1,0
1162,The Miracle Worker,1962-05-23,500000,2500000,41,14,18,9,28,1,2,20,3,4,3,0,3,1,0,4,0
31287,Eegah,1962-06-08,15000,3274,7,7,6,2,6,1,0,1,1,1,2,0,0,0,0,1,0
802,Lolita,1962-06-13,2000000,9250000,10,20,17,8,5,1,0,2,1,1,2,0,1,0,0,2,0
41521,Mr. Hobbs Takes a Vacation,1962-06-15,2000000,4000000,22,16,20,6,12,1,4,6,1,3,2,0,3,1,0,1,0
898,Birdman of Alcatraz,1962-07-03,2650000,3100000,22,49,47,3,21,1,1,4,4,2,2,0,1,2,1,4,0
1626,Vivre sa vie: film en douze tableaux,1962-08-28,64000,24517,26,19,15,4,26,2,0,5,3,4,2,0,3,2,1,4,0
9289,The Longest Day,1962-09-25,10000000,50100000,54,114,114,8,46,1,4,5,3,7,6,0,0,26,0,2,0
11897,How the West Was Won,1962-10-01,15000000,50000000,39,37,57,6,13,2,6,5,2,9,5,2,3,1,0,4,0
646,Dr. No,1962-10-07,950000,59600000,15,24,22,8,9,1,2,2,3,1,4,0,0,0,0,2,0
982,The Manchurian Candidate,1962-10-24,2200000,7700000,27,23,31,7,12,2,4,4,3,2,2,0,6,2,0,2,0
11085,Mutiny on the Bounty,1962-11-08,19000000,13680000,15,11,21,2,3,1,4,1,2,1,3,0,2,0,0,1,0
43012,Taras Bulba,1962-11-21,7000000,4000000,36,18,34,4,16,4,2,7,3,5,4,0,5,3,0,3,0
947,Lawrence of Arabia,1962-12-10,15000000,69995385,50,54,62,5,37,4,9,5,10,5,3,0,4,5,1,4,0
595,To Kill a Mockingbird,1962-12-25,2000000,13129846,37,56,47,13,33,2,5,5,8,4,2,0,7,0,1,3,0
29056,The Raven,1963-01-25,350000,1499275,18,10,16,1,11,1,4,3,1,1,1,0,2,3,0,2,0
571,The Birds,1963-03-28,2500000,11403529,19,16,20,12,3,1,2,1,2,2,2,1,3,3,0,2,0
27759,55 Days at Peking,1963-05-06,17000000,10000000,13,18,23,4,4,1,2,1,4,2,2,0,0,0,0,1,0
24748,Hud,1963-05-28,2500000,10000000,15,17,23,5,4,1,4,2,2,1,3,0,1,0,0,1,0
15875,Donovan's Reef,1963-06-12,2686000,6600000,11,20,21,4,6,1,2,1,1,1,3,0,0,0,0,2,0
8095,Cleopatra,1963-06-12,31115000,71000000,37,32,43,8,18,1,12,1,4,3,4,0,4,4,0,4,0
5925,The Great Escape,1963-06-20,4000000,11744471,25,28,38,0,15,2,3,4,5,3,3,0,2,2,0,1,0
28172,Blood Feast,1963-07-06,24500,4000000,9,13,10,2,10,0,0,1,2,1,1,0,0,3,0,1,0
5769,Tom Jones,1963-08-24,1000000,37600000,15,18,18,10,5,1,3,1,2,2,2,0,2,0,0,2,0
657,From Russia with Love,1963-10-11,2000000,78898765,33,45,44,12,22,1,2,6,5,3,4,0,5,2,1,4,0
266,Le Mépris,1963-10-29,900000,528428,10,8,13,2,3,2,0,1,3,1,2,0,0,0,0,1,0
11576,It's a Mad± Mad± Mad± Mad World,1963-11-07,9400000,60000000,52,53,68,9,28,3,5,9,4,6,4,3,6,4,1,7,0
4808,Charade,1963-12-05,4000000,13474588,32,27,33,1,25,1,3,7,5,2,3,1,3,4,0,3,0
9078,The Sword in the Stone,1963-12-25,3000000,22182353,14,16,22,3,5,1,1,2,1,2,2,5,0,0,0,0,0
14433,Zulu,1964-01-22,3500000,8000000,12,29,29,2,10,1,1,1,5,1,2,0,0,0,0,1,0
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,1800000,9440272,32,21,30,3,20,2,2,4,4,3,4,1,2,6,0,4,0
187703,Firelight,1964-03-24,500,501,2,4,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0
17277,The Fall of the Roman Empire,1964-03-24,19000000,4750000,40,31,44,4,23,2,6,5,5,5,4,0,5,5,1,2,0
704,A Hard Day's Night,1964-07-06,560000,12299668,9,46,30,12,13,1,1,0,3,1,1,0,1,0,0,1,0
506,Marnie,1964-07-09,2135161,7000000,15,22,24,11,2,1,2,3,2,1,3,0,1,0,0,2,0
8073,Bande à part,1964-08-05,120000,182857,7,9,7,1,8,1,0,1,0,1,3,0,0,0,0,1,0
14703,The Night of the Iguana,1964-08-06,3000000,12000000,23,11,18,9,7,1,1,3,4,5,3,0,4,0,0,2,0
433,Mary Poppins,1964-08-27,6000000,102272727,37,60,46,16,35,1,4,7,2,4,3,6,5,3,0,2,0
391,Per un pugno di dollari,1964-09-12,200000,14500000,78,37,56,2,57,3,7,8,14,8,14,1,7,8,0,8,0
658,Goldfinger,1964-09-20,2500000,124881062,13,45,30,12,16,1,2,3,2,1,3,0,0,0,0,1,0
3482,The Train,1964-09-21,5800000,6800000,14,24,24,3,11,2,1,1,1,1,5,0,1,0,0,2,0
23574,What a Way to Go!,1964-10-12,20000000,13298000,9,19,18,8,2,1,0,1,1,1,3,0,0,0,1,1,0
11113,My Fair Lady,1964-10-21,17000000,72070731,31,17,35,7,6,1,4,9,3,2,6,0,3,2,0,1,0
10604,Αλέξης Ζορμπάς,1964-12-14,783000,9000000,9,11,14,4,2,1,1,1,2,1,2,0,0,0,0,1,0
371974,Ganje Qarun,1965-01-01,10000,10000,1,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2428,The Greatest Story Ever Told,1965-02-15,20000000,15473333,21,59,65,9,6,3,3,2,3,1,3,1,1,2,0,2,0
15121,The Sound of Music,1965-03-29,8200000,286214286,21,28,25,13,11,1,3,2,6,2,5,0,1,0,0,1,0
29715,Major Dundee,1965-04-07,3800000,14873,13,15,22,1,5,3,1,1,1,1,4,0,0,0,0,2,0
10338,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,1965-06-16,5600000,29950000,11,26,26,7,4,2,1,1,2,1,2,0,0,0,0,2,0
11575,The Great Race,1965-07-01,12000000,25333333,9,17,23,3,0,1,0,1,1,1,1,1,0,1,0,2,0
36815,The Agony and the Ecstasy,1965-10-07,10000000,4000000,7,15,16,2,4,1,0,2,0,1,1,0,0,0,0,2,0
33364,A Patch of Blue,1965-12-10,800000,6792000,26,15,21,5,15,1,4,4,4,3,2,1,1,1,0,5,0
660,Thunderball,1965-12-11,5500000,141195658,17,23,32,8,0,1,2,3,3,1,5,0,1,0,0,1,0
938,Per qualche dollaro in più,1965-12-18,600000,15000000,63,50,52,2,59,3,5,11,9,7,4,0,5,11,0,8,0
907,Doctor Zhivago,1965-12-22,11000000,111858363,37,39,41,12,23,2,5,5,7,4,3,0,4,3,0,4,0
289179,How the Grinch Stole Christmas!: Documentary,1966-01-01,30000,100000,4,6,4,1,5,0,1,0,1,1,1,0,0,0,0,0,0
17102,Dracula: Prince of Darkness,1966-01-09,280379,364937,16,14,17,3,10,1,2,1,2,2,3,0,2,1,0,2,0
26268,Harper,1966-02-22,3500000,12000000,14,15,15,6,8,1,2,2,2,2,2,0,0,2,0,1,0
5040,Faraon,1966-03-10,10000000,10000000,15,15,12,4,14,1,6,1,0,1,3,0,2,0,0,1,0
396,Who's Afraid of Virginia Woolf?,1966-06-22,7500000,33736689,26,6,19,3,10,1,2,2,3,2,3,0,6,2,2,3,0
5780,Torn Curtain,1966-07-13,3000000,13000000,13,17,19,5,6,1,3,3,1,1,3,0,0,0,0,1,0
2161,Fantastic Voyage,1966-08-24,5115000,12000000,26,13,27,2,10,1,5,3,3,2,4,0,2,5,0,1,0
17295,La battaglia di Algeri,1966-09-08,800000,921548,32,8,13,1,26,4,1,5,5,4,2,0,2,5,1,3,0
14689,Hawaii,1966-10-10,15000000,34562222,51,31,38,13,31,2,5,10,7,6,3,1,5,7,0,5,0
874,A Man for All Seasons,1966-12-12,3900000,28350000,33,25,28,8,22,2,5,5,4,4,2,0,7,1,0,3,0
5923,The Sand Pebbles,1966-12-20,12000000,20000000,14,30,33,4,7,1,4,1,2,1,2,0,1,1,0,1,0
429,Il buono± il brutto± il cattivo,1966-12-23,1200000,25100000,70,51,54,3,64,3,3,23,9,4,8,0,3,12,0,5,0
2984,A Countess from Hong Kong,1967-01-05,3500000,2000000,10,42,18,10,24,1,0,1,3,2,2,0,0,0,0,1,0
27945,Hombre,1967-03-21,5860000,12000000,15,10,20,4,1,1,4,2,2,1,3,0,1,0,0,1,0
12208,Casino Royale,1967-04-13,12000000,41744718,40,51,59,22,10,2,4,2,3,6,11,0,5,4,0,3,0
6644,El Dorado,1967-06-07,4653000,6000000,12,28,29,6,5,1,2,2,2,2,2,0,0,0,0,1,0
667,You Only Live Twice,1967-06-13,9500000,111584787,21,31,36,8,8,1,3,3,3,3,3,0,3,0,0,2,0
1654,The Dirty Dozen,1967-06-15,5400000,45300000,30,55,58,8,19,2,4,6,3,3,3,0,2,4,0,3,0
903,Cool Hand Luke,1967-06-22,3200000,16217773,27,32,45,2,12,1,2,5,2,2,3,0,4,3,2,3,0
44695,The Born Losers,1967-07-12,360000,36000000,5,11,8,1,7,1,0,1,0,1,1,0,0,0,0,1,0
475,Bonnie and Clyde,1967-07-18,2500000,50700000,36,16,29,6,17,1,2,4,3,4,3,0,5,13,0,1,0
10633,In the Heat of the Night,1967-08-02,2000000,27379978,38,30,43,3,22,2,5,10,6,4,2,0,2,2,2,3,0
26039,Point Blank,1967-08-30,2500000,3200000,30,25,28,6,21,1,4,5,7,2,4,1,3,0,0,3,0
9325,The Jungle Book,1967-10-18,4000000,205843612,32,14,32,2,12,2,6,6,2,6,6,4,0,0,0,0,0
11206,Wait Until Dark,1967-10-26,4000000,11000000,22,13,21,4,10,1,3,2,3,3,3,0,3,3,0,1,0
16081,Doctor Dolittle,1967-12-05,18000000,9000000,17,11,19,4,5,2,5,1,4,1,2,0,1,0,0,1,0
1879,Guess Who's Coming to Dinner,1967-12-11,4000000,56666667,30,20,18,9,23,1,3,6,3,4,1,1,5,2,1,3,0
18900,In Cold Blood,1967-12-14,3500000,13007551,14,16,22,1,7,1,3,5,0,1,2,0,1,0,0,1,0
37247,The Graduate,1967-12-21,3000000,104945305,27,19,31,8,7,2,3,4,2,3,3,0,4,1,1,4,0
3055,Valley of the Dolls,1967-12-27,5000000,50000000,15,19,21,10,3,1,5,1,2,1,2,1,1,0,0,1,0
871,Planet of the Apes,1968-02-07,5800000,33395426,40,44,43,3,38,1,4,3,4,4,3,3,6,9,1,2,0
4191,La mariée était en noir,1968-03-22,747000,44566,14,27,21,4,16,1,1,3,3,2,3,0,0,0,0,1,0
62,2001: A Space Odyssey,1968-04-09,12000000,68700000,28,60,31,13,44,1,6,3,3,1,3,2,3,4,0,2,0
11356,The Odd Couple,1968-05-16,1200000,44527234,23,12,21,5,9,1,4,3,2,3,2,1,6,0,0,1,0
805,Rosemary's Baby,1968-06-12,3200000,33395426,14,43,30,23,4,2,3,2,2,1,2,0,1,0,0,1,0
22377,The Green Berets,1968-07-04,7000000,11000000,15,13,20,1,7,1,3,2,1,3,1,0,2,1,0,1,0
52959,Star!,1968-07-18,14320000,14000000,11,13,19,3,2,1,3,1,1,1,1,1,1,0,0,1,0
4929,Hang 'em High,1968-07-31,1800000,6800000,33,39,39,4,29,1,3,6,5,4,3,0,5,4,0,2,0
16085,Funny Girl,1968-09-19,14000000,52223306,23,30,25,18,10,2,3,1,1,5,3,0,6,1,0,1,0
29146,Charly,1968-09-23,950000,814666,8,8,10,3,3,1,0,1,2,1,2,0,0,0,0,1,0
17917,Oliver!,1968-09-26,10000000,37402877,54,41,38,9,48,2,9,14,6,5,4,0,4,7,0,3,0
10331,Night of the Living Dead,1968-10-01,114000,30000000,9,14,15,4,4,1,0,2,2,1,2,0,0,0,0,1,0
8069,Barbarella,1968-10-10,9000000,2500000,21,31,29,16,7,1,2,2,2,3,8,0,2,0,0,1,0
5721,Vixen!,1968-10-15,76000,6000000,7,12,12,1,6,2,0,1,1,1,1,0,0,0,0,1,0
39209,Shalako,1968-11-06,1455000,2620000,15,16,20,3,8,1,1,1,4,2,5,0,0,0,0,1,0
11046,Where Eagles Dare,1968-12-04,7700000,21000000,23,19,29,3,10,1,2,3,2,2,2,1,1,4,1,4,0
916,Bullitt,1968-12-19,5500000,42300873,24,20,34,3,7,2,4,2,4,3,3,0,4,1,0,1,0
335,C'era una volta il West,1968-12-21,5000000,5321508,52,54,52,4,50,3,6,12,6,5,5,1,6,3,0,5,0
42618,Sweet Charity,1969-02-25,8000000,20000000,12,16,17,8,3,1,2,1,1,1,4,0,1,0,0,1,0
67220,Hard Contract,1969-04-30,4000000,1750000,26,17,15,6,22,1,3,3,5,3,1,2,3,2,0,3,0
133332,Valérie,1969-05-02,99000,1200000,8,15,2,1,20,1,0,3,2,1,0,0,0,0,0,1,0
3116,Midnight Cowboy,1969-05-25,3600000,44785053,36,49,43,22,20,4,3,6,4,3,2,0,5,4,2,3,0
576,The Wild Bunch,1969-06-17,6244087,638641,42,44,50,5,31,3,1,12,3,3,4,0,3,9,1,3,0
70478,The Stewardesses,1969-07-25,100000,27000000,1,15,0,1,15,0,0,0,0,1,0,0,0,0,0,0,0
26520,Bob & Carol & Ted & Alice,1969-09-17,2000000,30000000,17,28,21,11,13,1,2,4,2,1,2,0,3,1,0,1,0
642,Butch Cassidy and the Sundance Kid,1969-09-23,6000000,102308889,19,21,34,3,3,2,4,3,5,1,1,0,1,0,0,2,0
20391,Paint Your Wagon,1969-10-15,20000000,31678778,10,13,19,2,2,1,2,0,2,1,3,0,0,0,0,1,0
14030,Hello± Dolly!,1969-12-12,24000000,33208099,15,14,21,4,4,1,4,3,2,1,2,1,0,0,0,1,0
668,On Her Majesty's Secret Service,1969-12-12,6500000,81974493,14,24,20,10,8,1,3,2,3,1,2,0,1,0,0,1,0
2370,Topaz,1969-12-17,4000000,6000000,28,28,34,6,16,1,2,4,2,4,2,1,7,3,0,2,0
651,M*A*S*H,1970-01-24,3500000,81600000,15,26,25,2,14,1,4,3,3,1,2,0,0,0,0,1,0
11202,Patton,1970-01-25,12000000,89800000,36,42,62,1,15,1,5,7,6,4,6,2,2,2,0,1,0
11165,Tora! Tora! Tora!,1970-01-26,25485000,29548291,31,45,54,4,18,3,6,7,2,4,6,0,3,0,0,0,0
42345,The Molly Maguires,1970-02-08,11000000,2200000,29,14,24,6,13,1,4,3,6,4,2,0,5,0,1,3,0
2998,Zabriskie Point,1970-02-09,7000000,1000000,14,10,20,4,0,1,2,1,1,2,5,0,1,0,0,1,0
10671,Airport,1970-03-05,10000000,100489151,17,46,30,17,16,1,4,2,3,2,3,0,1,0,0,1,0
9459,Woodstock,1970-03-26,600000,34505110,20,63,36,6,41,6,0,0,3,3,1,0,0,0,0,7,0
1685,Beneath the Planet of the Apes,1970-05-01,3000000,18999718,19,29,32,4,12,1,3,3,1,2,4,0,0,2,1,2,0
23330,The Ballad of Cable Hogue,1970-05-13,3716946,5000000,20,21,26,3,12,2,2,2,5,1,3,0,3,1,0,1,0
11589,Kelly's Heroes,1970-06-22,4000000,5200000,16,37,39,0,14,1,3,2,4,2,1,0,1,1,0,1,0
40973,Myra Breckinridge,1970-06-24,5000000,3000000,6,16,15,6,1,0,0,0,1,1,3,0,0,1,0,0,0
10364,Catch-22,1970-06-24,18000000,24911670,35,34,41,8,20,2,4,2,6,8,2,0,4,2,1,4,0
46691,Joe,1970-07-15,106000,19319254,8,10,8,5,5,1,0,1,3,1,1,0,0,0,0,1,0
5722,Beyond the Valley of the Dolls,1970-07-17,2090000,40000000,25,24,23,8,18,2,4,3,5,3,2,0,1,4,0,1,0
33157,Waterloo,1970-10-26,25000000,3052000,39,21,28,2,30,2,6,5,4,3,4,0,6,4,0,5,0
5185,The Private Life of Sherlock Holmes,1970-10-29,10000000,1500000,33,20,29,6,18,1,6,5,7,3,3,0,3,3,0,2,0
11040,Little Big Man,1970-12-14,15000000,31559552,11,21,23,2,7,1,3,1,1,1,1,0,1,1,0,1,0
9062,Love Story,1970-12-16,2200000,136400000,13,17,19,5,6,1,2,1,3,2,1,0,2,0,0,1,0
10112,The Aristocats,1970-12-23,4000000,55675257,18,16,25,4,5,1,0,1,2,1,7,5,0,0,0,1,0
11951,Vanishing Point,1971-01-15,1300000,72266306,14,19,18,3,12,1,2,0,3,3,2,0,2,0,0,1,0
27431,Il gatto a nove code,1971-02-12,1000000,1204739,48,34,29,6,47,3,5,7,5,2,5,0,6,0,5,10,0
636,THX 1138,1971-03-11,777000,2437000,13,14,16,2,9,1,1,2,3,1,2,0,1,0,0,2,0
10514,The Andromeda Strain,1971-03-12,6500000,12376563,18,33,39,8,4,2,3,1,1,1,2,3,3,0,0,2,0
5822,Sweet Sweetback's Baadasssss Song,1971-04-23,150000,15200000,7,15,14,0,8,1,0,1,2,1,1,0,0,0,0,1,0
11302,Bananas,1971-04-28,2000000,11833696,13,16,21,3,5,2,0,1,6,1,2,0,0,0,0,1,0
1687,Escape from the Planet of the Apes,1971-05-20,2500000,12348905,15,55,44,5,21,1,4,3,2,1,2,0,0,1,0,1,0
466,Klute,1971-06-23,2500000,12512637,23,14,16,7,14,2,2,2,5,3,4,0,3,0,0,2,0
482,Shaft,1971-06-25,4000000,12121618,16,43,31,3,25,1,1,2,6,1,3,0,1,0,0,1,0
252,Willy Wonka & the Chocolate Factory,1971-06-29,3000000,4000000,35,48,38,7,38,2,2,9,6,4,3,2,3,2,0,2,0
984,Dirty Harry,1971-07-14,10000000,35976000,30,56,51,13,22,1,2,4,5,3,7,0,3,2,1,2,0
105254,Beröringen,1971-07-14,6900000,6530000,15,12,7,5,15,1,2,5,2,1,1,0,2,0,0,1,0
39464,ゴジラ対ヘドラ,1971-07-24,250000,2768400,9,18,13,1,13,1,1,1,2,1,2,0,0,0,0,1,0
9267,And Now for Something Completely Different,1971-09-28,100000,7000,17,9,16,4,6,1,1,1,4,1,6,0,1,1,0,1,0
25188,The Last Picture Show,1971-10-03,1300000,29133000,17,22,21,9,9,2,3,0,6,1,3,0,1,0,0,1,0
226245,Ateş Parçası,1971-10-05,32900,110750,3,12,9,2,4,0,0,0,0,1,2,0,0,0,0,0,0
12335,Bedknobs and Broomsticks,1971-10-07,20000000,17900000,11,20,21,2,8,1,1,1,1,1,3,2,0,0,0,1,0
1051,The French Connection,1971-10-09,1800000,41158757,33,20,32,1,20,2,3,4,8,4,2,0,4,2,1,3,0
3122,La figlia di Frankenstein,1971-10-22,200000,139683000,19,16,14,4,17,1,1,1,6,2,4,0,3,0,0,1,0
15393,Play Misty for Me,1971-11-03,725000,10600000,18,15,11,6,16,1,2,5,2,1,3,0,3,0,0,1,0
14811,Fiddler on the Roof,1971-11-03,9000000,83304330,38,76,43,10,61,2,4,6,7,4,4,0,5,3,0,3,0
681,Diamonds Are Forever,1971-12-13,7200000,116019547,20,25,34,9,2,2,5,3,3,1,3,0,1,1,0,1,0
185,A Clockwork Orange,1971-12-18,2200000,26589000,45,27,38,11,23,4,5,6,7,4,2,0,4,1,3,9,0
994,Straw Dogs,1971-12-23,2200000,3251794,19,15,18,4,12,3,2,4,2,1,3,0,1,2,0,1,0
32061,The Doberman Gang,1972-01-01,500000,5000000,12,6,7,1,10,1,1,2,3,1,2,0,1,0,0,1,0
15573,The Cowboys,1972-01-13,6000000,7500000,14,25,27,5,7,1,2,1,3,1,4,0,1,0,0,1,0
42481,Die Angst des Tormanns beim Elfmeter,1972-02-19,410000,100,7,12,12,5,2,1,0,1,0,1,3,0,0,0,0,1,0
6949,What's Up± Doc?,1972-03-09,4000000,66000000,18,14,20,7,5,1,3,2,3,1,4,0,3,0,0,1,0
692,Pink Flamingos,1972-03-12,12000,6000000,7,12,10,4,5,1,2,0,1,1,1,0,0,0,0,1,0
238,The Godfather,1972-03-14,6000000,245066411,43,59,68,8,26,2,3,6,10,4,3,1,6,5,0,3,0
12593,Fritz the Cat,1972-04-12,850000,100000000,52,8,15,3,42,1,4,2,2,2,2,33,0,4,0,2,0
573,Frenzy,1972-04-14,3500000,12600000,11,18,21,7,1,1,2,1,3,1,2,0,0,0,0,1,0
9462,猛龍過江,1972-06-01,130000,27000000,9,15,15,2,7,1,1,1,2,1,1,0,0,1,0,1,0
493,Shaft's Big Score!,1972-06-08,1978000,10000000,8,10,11,2,5,0,0,1,3,1,1,0,1,0,0,1,0
